Id_Atención;Patente;Fecha;Hora_Acceso1;Turno;Posic1;Desp1;delta_1;HoraFechaPos1;HoraFechaDesp1;delta_2;Responsable;Tipo_carga;Min_Espera_O1;Min_Atención_O1;delta_3;Responsable_O1;delta_4;Responsable_O2;delta_5
269;NTC442-11;27-01-2017;11:31:00;T1;11:32:46;11:34:21;1,766666667;27-01-2017 11:32;27-01-2017 11:34;1,583333326;Inv1;Textos ;1,08;0,22;1,3;Inv4;1,33;Inv5;0,33
273;WS5918-11;27-01-2017;11:35:00;T1;11:37:29;11:38:57;2,483333333;27-01-2017 11:37;27-01-2017 11:38;1,466666674;Inv1;Medicamentos;0,21;1,21;1,43;Inv4;6,06;Inv5;0,27
276;FTVC60-11;27-01-2017;11:36:00;T1;11:39:05;11:41:20;3,083333333;27-01-2017 11:39;27-01-2017 11:41;2,249999992;Inv1;Textil;0,7;0,45;1,14;Inv4;2,68;Inv5;0,05
277;BPHP49-11;27-01-2017;11:37:00;T1;11:39:14;11:40:18;2,233333333;27-01-2017 11:39;27-01-2017 11:40;1,066666675;Inv1;Medicamentos;0,14;0,79;0,93;Inv4;2,36;Inv5;0,94
278;DSBT73-11;27-01-2017;11:38:00;T1;11:40:21;11:42:03;2,35;27-01-2017 11:40;27-01-2017 11:42;1,699999999;Inv1;Textil;0,13;1,6;1,73;Inv4;8,02;Inv5;0,05
279;ZY1075-11;27-01-2017;11:38:00;T1;11:40:35;11:41:27;2,583333333;27-01-2017 11:40;27-01-2017 11:41;0,86666667;Inv1;Medicamentos;1,16;6,47;7,63;Inv4;32,33;Inv5;0,19
280;JFVB10-11;27-01-2017;11:40:00;T1;11:41:20;11:42:50;1,333333333;27-01-2017 11:41;27-01-2017 11:42;1,500000005;Inv1;Textos ;0,32;0,08;0,39;Inv4;0,38;Inv5;0,05
281;OWP742-11;27-01-2017;11:39:00;T1;11:41:42;11:43:36;2,7;27-01-2017 11:41;27-01-2017 11:43;1,900000004;Inv1;Textos ;0,01;4,29;4,3;Inv4;12,88;Inv5;0,6
282;ZS9152-11;27-01-2017;11:40:00;T1;11:41:45;11:42:33;1,75;27-01-2017 11:41;27-01-2017 11:42;0,799999998;Inv1;Medicamentos;3,16;0,21;3,37;Inv4;1,25;Inv5;0,9
283;PN2512-11;27-01-2017;11:40:00;T1;11:42:18;11:43:44;2,3;27-01-2017 11:42;27-01-2017 11:43;1,433333333;Inv1;Textil;0,5;0,66;1,16;Inv4;2,65;Inv5;0,47
284;ZS9163-11;27-01-2017;11:40:00;T1;11:43:05;11:44:01;3,083333333;27-01-2017 11:43;27-01-2017 11:44;0,933333342;Inv1;Medicamentos;3,52;1,9;5,42;Inv4;5,7;Inv5;0,16
285;JFTZ99-11;27-01-2017;11:41:00;T1;11:43:09;11:45:21;2,15;27-01-2017 11:43;27-01-2017 11:45;2,200000001;Inv1;Textos ;1,73;1,19;2,92;Inv4;7,17;Inv5;0,14
288;BBPL30-11;27-01-2017;11:46:00;T1;11:47:00;11:48:15;1;27-01-2017 11:47;27-01-2017 11:48;1,249999999;Inv1;Medicamentos;2,07;1,12;3,2;Inv4;3,37;Inv5;0,77
289;IIK513-11;27-01-2017;11:47:00;T1;11:48:12;11:49:55;1,2;27-01-2017 11:48;27-01-2017 11:49;1,71666667;Inv1;Textos ;1,37;0,83;2,19;Inv4;4,96;Inv5;0,93
290;GYRB56-11;27-01-2017;11:47:00;T1;11:48:18;11:49:34;1,3;27-01-2017 11:48;27-01-2017 11:49;1,266666669;Inv1;Textos ;2,99;3,41;6,4;Inv4;13,64;Inv5;0,51
292;BTZX59-11;27-01-2017;11:50:00;T1;11:50:59;11:52:39;0,983333333;27-01-2017 11:50;27-01-2017 11:52;1,666666669;Inv1;Textos ;0,41;5,27;5,67;Inv4;15,8;Inv5;0,74
293;YX7884-11;27-01-2017;11:52:00;T1;11:53:49;11:55:33;1,816666667;27-01-2017 11:53;27-01-2017 11:55;1,73333333;Inv1;Textos ;0,26;3,06;3,33;Inv4;15,32;Inv5;0,69
294;JDCX17-11;27-01-2017;11:53:00;T1;11:54:19;11:55:44;1,316666667;27-01-2017 11:54;27-01-2017 11:55;1,416666663;Inv1;Textil;0,59;1,27;1,85;Inv4;5,07;Inv5;0,98
295;HFSS91-11;27-01-2017;11:57:00;T1;11:58:06;11:59:25;1,1;27-01-2017 11:58;27-01-2017 11:59;1,316666671;Inv1;Textos ;2,2;3,85;6,05;Inv4;19,27;Inv5;0,07
297;FPCR17-11;27-01-2017;11:58:00;T1;11:59:17;12:00:57;1,283333333;27-01-2017 11:59;27-01-2017 12:00;1,666666669;Inv1;Textos ;0,3;3,66;3,96;Inv4;10,99;Inv5;0,94
298;RB2925-11;27-01-2017;11:58:00;T1;11:59:18;11:59:20;1,3;27-01-2017 11:59;27-01-2017 11:59;0,033333331;Inv1;Medicamentos;0,95;6,56;7,51;Inv4;19,69;Inv5;0,15
299;VA9634-11;27-01-2017;11:58:00;T1;11:59:32;12:00:54;1,533333333;27-01-2017 11:59;27-01-2017 12:00;1,366666672;Inv1;Medicamentos;0,37;2,61;2,98;Inv4;7,82;Inv5;0,74
300;BDDP61-11;27-01-2017;11:59:00;T1;11:59:59;12:01:22;0,983333333;27-01-2017 11:59;27-01-2017 12:01;1,383333342;Inv1;Textil;0,68;0,26;0,94;Inv4;0,78;Inv5;0,83
301;CHFX41-12;27-01-2017;11:59:00;T1;12:01:12;12:03:06;2,2;27-01-2017 12:01;27-01-2017 12:03;1,900000004;Inv1;Textil;0,52;1;1,52;Inv4;4,99;Inv5;0,06
302;FPVX28-12;27-01-2017;11:59:00;T1;12:01:17;12:02:52;2,283333333;27-01-2017 12:01;27-01-2017 12:02;1,583333337;Inv1;Textil;0,01;3,31;3,32;Inv4;9,92;Inv5;1
304;CPPW50-12;27-01-2017;12:00:00;T1;12:01:56;12:05:00;1,933333333;27-01-2017 12:01;27-01-2017 12:05;3,066666661;Inv1;Bienes de lujo;0,28;1,26;1,54;Inv4;7,56;Inv5;0,57
307;DSBT74-12;27-01-2017;12:07:00;T1;12:07:20;12:08:33;0,333333333;27-01-2017 12:07;27-01-2017 12:08;1,216666668;Inv1;Textil;0,04;0,59;0,63;Inv4;2,37;Inv5;0,37
308;BDFH36-12;27-01-2017;12:07:00;T1;12:08:02;12:09:30;1,033333333;27-01-2017 12:08;27-01-2017 12:09;1,466666664;Inv1;Medicamentos;0,01;0,03;0,03;Inv4;0,08;Inv5;0,75
309;GDHX53-12;27-01-2017;12:07:00;T1;12:08:32;12:10:02;1,533333333;27-01-2017 12:08;27-01-2017 12:10;1,499999994;Inv1;Textos ;0,01;3,24;3,25;Inv4;12,97;Inv5;0,2
310;BZDX93-12;27-01-2017;12:07:00;T1;12:08:49;12:10:32;1,816666667;27-01-2017 12:08;27-01-2017 12:10;1,71666667;Inv1;Medicamentos;0;2,12;2,12;Inv4;10,58;Inv5;0,43
311;YS1671-12;27-01-2017;12:07:00;T1;12:09:58;12:11:15;2,966666667;27-01-2017 12:09;27-01-2017 12:11;1,283333329;Inv1;Medicamentos;0,03;0,93;0,96;Inv4;4,64;Inv5;0,03
312;HRVY88-12;27-01-2017;12:08:00;T1;12:10:22;12:11:47;2,366666667;27-01-2017 12:10;27-01-2017 12:11;1,416666663;Inv1;Textos ;1,57;0,2;1,77;Inv4;0,79;Inv5;0,35
315;CKDL95-12;27-01-2017;12:11:00;T1;12:12:34;12:13:19;1,566666667;27-01-2017 12:12;27-01-2017 12:13;0,749999997;Inv1;Medicamentos;0,4;1,16;1,56;Inv4;4,62;Inv5;0,85
316;BPJV59-12;27-01-2017;12:13:00;T1;12:14:22;12:16:02;1,366666667;27-01-2017 12:14;27-01-2017 12:16;1,666666669;Inv1;Textil;1,25;0,53;1,78;Inv4;3,15;Inv5;0,96
318;GCKJ47-12;27-01-2017;12:14:00;T1;12:15:29;12:17:10;1,483333333;27-01-2017 12:15;27-01-2017 12:17;1,683333329;Inv1;Textil;0,58;0,53;1,11;Inv4;3,16;Inv5;0,17
319;ZS9155-12;27-01-2017;12:15:00;T1;12:17:29;12:18:47;2,483333333;27-01-2017 12:17;27-01-2017 12:18;1,3;Inv1;Medicamentos;0,04;1,65;1,69;Inv4;9,9;Inv5;0,48
320;BRYL81-12;27-01-2017;12:17:00;T1;12:19:03;12:20:07;2,05;27-01-2017 12:19;27-01-2017 12:20;1,066666665;Inv1;Medicamentos;0,14;1,11;1,25;Inv4;5,53;Inv5;0,06
321;WA8266-12;27-01-2017;12:18:00;T1;12:19:05;12:20:31;1,083333333;27-01-2017 12:19;27-01-2017 12:20;1,433333333;Inv1;Textos ;0,39;0,94;1,33;Inv4;2,81;Inv5;0,46
322;UN1045-12;27-01-2017;12:20:00;T1;12:21:20;12:21:48;1,333333333;27-01-2017 12:21;27-01-2017 12:21;0,466666671;Inv1;Medicamentos;0,44;4,24;4,68;Inv4;21,18;Inv5;0,88
323;CZTY33-12;27-01-2017;12:20:00;T1;12:21:31;12:22:32;1,516666667;27-01-2017 12:21;27-01-2017 12:22;1,016666663;Inv1;Medicamentos;0,32;0,94;1,26;Inv4;4,69;Inv5;0,68
325;CWXD10-12;27-01-2017;12:21:00;T1;12:22:16;12:22:31;1,266666667;27-01-2017 12:22;27-01-2017 12:22;0,250000006;Inv1;Textos ;0,74;0,67;1,41;Inv4;2,02;Inv5;0,69
327;RB6632-12;27-01-2017;12:23:00;T1;12:24:20;12:25:39;1,333333333;27-01-2017 12:24;27-01-2017 12:25;1,316666671;Inv1;Textil;0,06;1,06;1,12;Inv4;5,28;Inv5;0,65
328;FVVT88-12;27-01-2017;12:26:00;T1;12:26:56;12:28:21;0,933333333;27-01-2017 12:26;27-01-2017 12:28;1,416666663;Inv1;Textos ;0,13;0,04;0,17;Inv4;0,12;Inv5;0,71
329;BDKZ73-12;27-01-2017;12:26:00;T1;12:27:21;12:28:46;1,35;27-01-2017 12:27;27-01-2017 12:28;1,416666663;Inv1;Textos ;0,23;3,46;3,69;Inv4;13,84;Inv5;0,63
330;HWVZ83-12;27-01-2017;12:26:00;T1;12:27:25;12:29:23;1,416666667;27-01-2017 12:27;27-01-2017 12:29;1,966666665;Inv1;Textos ;1,08;0,28;1,36;Inv4;1,42;Inv5;0,85
331;GFLF90-12;27-01-2017;12:28:00;T1;12:29:01;12:30:31;1,016666667;27-01-2017 12:29;27-01-2017 12:30;1,499999994;Inv1;Textos ;0,73;0,51;1,23;Inv4;1,53;Inv5;0,43
333;CRGB90-12;27-01-2017;12:27:00;T1;12:29:50;12:31:38;2,833333333;27-01-2017 12:29;27-01-2017 12:31;1,800000002;Inv1;Medicamentos;0,79;0,21;1;Inv4;0,83;Inv5;0,68
335;BHHW78-12;27-01-2017;12:33:00;T1;12:33:46;12:35:16;0,766666667;27-01-2017 12:33;27-01-2017 12:35;1,499999994;Inv1;Medicamentos;0,13;0,86;0,99;Inv4;3,44;Inv5;0,47
336;CXLD16-12;27-01-2017;12:33:00;T1;12:34:13;12:35:24;1,216666667;27-01-2017 12:34;27-01-2017 12:35;1,183333327;Inv1;Medicamentos;0,51;5,64;6,16;Inv4;28,22;Inv5;0,05
337;PD2114-12;27-01-2017;12:34:00;T1;12:34:58;12:36:26;0,966666667;27-01-2017 12:34;27-01-2017 12:36;1,466666664;Inv1;Textos ;0,01;0,15;0,15;Inv4;0,44;Inv5;0,4
340;NL6542-12;27-01-2017;12:36:00;T1;12:36:46;12:38:21;0,766666667;27-01-2017 12:36;27-01-2017 12:38;1,583333326;Inv1;Textos ;0,02;0,17;0,18;Inv4;1,01;Inv5;0,56
341;UD3333-12;27-01-2017;12:36:00;T1;12:36:56;12:38:50;0,933333333;27-01-2017 12:36;27-01-2017 12:38;1,900000004;Inv1;Textos ;0,17;0,49;0,65;Inv4;1,46;Inv5;0,05
343;BWDW36-12;27-01-2017;12:37:00;T1;12:38:13;12:40:26;1,216666667;27-01-2017 12:38;27-01-2017 12:40;2,216666671;Inv1;Textos ;0,68;6,39;7,08;Inv4;25,58;Inv5;0,22
344;FYJP54-12;27-01-2017;12:38:00;T1;12:38:41;12:40:46;0,683333333;27-01-2017 12:38;27-01-2017 12:40;2,083333328;Inv1;Textil;0,07;0,49;0,56;Inv4;2,43;Inv5;0,1
345;CXGG44-12;27-01-2017;12:23:00;T1;12:39:03;12:40:47;16,05;27-01-2017 12:39;27-01-2017 12:40;1,73333333;Inv1;Medicamentos;0,57;0,02;0,59;Inv4;0,08;Inv5;0,07
346;ZW6759-12;27-01-2017;12:38:00;T1;12:40:38;12:42:13;2,633333333;27-01-2017 12:40;27-01-2017 12:42;1,583333337;Inv1;Textos ;0,41;0,89;1,3;Inv4;3,57;Inv5;0,04
348;CFSF74-12;27-01-2017;12:38:00;T1;12:42:31;12:43:59;4,516666667;27-01-2017 12:42;27-01-2017 12:43;1,466666674;Inv1;Textil;1,53;0,09;1,62;Inv4;0,46;Inv5;0,59
351;HRVL57-12;27-01-2017;12:41:00;T1;12:43:46;12:45:18;2,766666667;27-01-2017 12:43;27-01-2017 12:45;1,533333325;Inv1;Textos ;0,9;0,3;1,2;Inv4;1,5;Inv5;0,15
353;VJ7435-12;27-01-2017;12:43:00;T1;12:44:15;12:45:10;1,25;27-01-2017 12:44;27-01-2017 12:45;0,916666661;Inv1;Medicamentos;0,26;0,13;0,39;Inv4;0,67;Inv5;0,89
354;PJ5562-12;27-01-2017;12:41:00;T1;12:44:25;12:46:06;3,416666667;27-01-2017 12:44;27-01-2017 12:46;1,683333329;Inv1;Textil;0,54;0,89;1,43;Inv4;4,46;Inv5;0,08
355;SC2795-12;27-01-2017;12:43:00;T1;12:45:43;12:47:00;2,716666667;27-01-2017 12:45;27-01-2017 12:47;1,283333329;Inv1;Medicamentos;0,99;0,38;1,37;Inv4;1,15;Inv5;0,86
356;VV5031-12;27-01-2017;12:43:00;T1;12:45:45;12:46:35;2,75;27-01-2017 12:45;27-01-2017 12:46;0,83333334;Inv1;Medicamentos;0,27;0,8;1,07;Inv4;3,99;Inv5;0,47
358;ZY9691-12;27-01-2017;12:38:00;T1;12:49:04;12:50:34;11,06666667;27-01-2017 12:49;27-01-2017 12:50;1,500000005;Inv1;Textos ;0,64;0,1;0,73;Inv4;0,48;Inv5;0,85
360;GDYX84-12;27-01-2017;12:50:00;T1;12:51:01;12:51:51;1,016666667;27-01-2017 12:51;27-01-2017 12:51;0,833333329;Inv1;Medicamentos;0,19;0,73;0,92;Inv4;4,39;Inv5;0,83
363;VY5679-12;27-01-2017;12:52:00;T1;12:53:22;12:54:27;1,366666667;27-01-2017 12:53;27-01-2017 12:54;1,083333335;Inv1;Medicamentos;0,01;0,54;0,55;Inv4;2,17;Inv5;0,59
366;CWJH54-12;27-01-2017;12:53:00;T1;12:57:35;12:59:39;4,583333333;27-01-2017 12:57;27-01-2017 12:59;2,066666668;Inv1;Textil;2,33;0,66;3;Inv4;3,98;Inv5;0,72
367;VP8125-12;27-01-2017;12:57:00;T1;12:57:46;12:58:04;0,766666667;27-01-2017 12:57;27-01-2017 12:58;0,299999997;Inv1;Medicamentos;2,18;0,03;2,21;Inv4;0,12;Inv5;0,63
368;BDXR66-12;27-01-2017;12:59:00;T1;12:59:39;13:01:18;0,65;27-01-2017 12:59;27-01-2017 13:01;1,649999998;Inv1;Textos ;3,15;0,15;3,31;Inv4;0,93;Inv5;0,76
369;YS6735-13;27-01-2017;12:58:00;T1;13:00:14;13:02:28;2,233333333;27-01-2017 13:00;27-01-2017 13:02;2,233333332;Inv1;Textil;0,55;0,33;0,88;Inv4;0,98;Inv5;0,68
370;WU7612-13;27-01-2017;13:00:00;T1;13:00:52;13:01:31;0,866666667;27-01-2017 13:00;27-01-2017 13:01;0,649999995;Inv1;Medicamentos;2,1;0,27;2,37;Inv4;0,81;Inv5;0,13
371;RZ9580-13;27-01-2017;12:58:00;T1;13:01:35;13:03:24;3,583333333;27-01-2017 13:01;27-01-2017 13:03;1,816666662;Inv1;Textil;0,51;0,02;0,53;Inv4;0,09;Inv5;0,5
372;XB7650-13;27-01-2017;13:01:00;T1;13:02:32;13:04:41;1,533333333;27-01-2017 13:02;27-01-2017 13:04;2,15;Inv1;Textos ;3,37;1,86;5,23;Inv4;9,28;Inv5;0,17
373;LY6376-13;27-01-2017;13:01:00;T1;13:02:41;13:04:01;1,683333333;27-01-2017 13:02;27-01-2017 13:04;1,333333341;Inv1;Textos ;0,29;4,27;4,56;Inv4;25,6;Inv5;0,39
375;GFLF99-13;27-01-2017;13:01:00;T1;13:04:21;13:05:34;3,35;27-01-2017 13:04;27-01-2017 13:05;1,216666668;Inv1;Textos ;0,58;0,07;0,65;Inv4;0,37;Inv5;0,8
376;BCHS87-13;27-01-2017;13:02:00;T1;13:05:01;13:06:02;3,016666667;27-01-2017 13:05;27-01-2017 13:06;1,016666674;Inv1;Textos ;0,2;0,58;0,78;Inv4;2,9;Inv5;0,04
377;FVGP65-13;27-01-2017;13:03:00;T1;13:05:34;13:06:52;2,566666667;27-01-2017 13:05;27-01-2017 13:06;1,3;Inv1;Textos ;3,78;6,92;10,7;Inv4;20,75;Inv5;0,67
382;CHHC43-13;27-01-2017;13:06:00;T1;13:07:18;13:08:35;1,3;27-01-2017 13:07;27-01-2017 13:08;1,28333334;Inv1;Textos ;0,64;0,07;0,71;Inv4;0,42;Inv5;0,08
383;PJ4487-13;27-01-2017;13:07:00;T1;13:08:11;13:10:16;1,183333333;27-01-2017 13:08;27-01-2017 13:10;2,083333328;Inv1;Textil;1,02;0,22;1,23;Inv4;0,86;Inv5;0,94
384;GBTK26-13;27-01-2017;13:07:00;T1;13:08:47;13:10:36;1,783333333;27-01-2017 13:08;27-01-2017 13:10;1,816666672;Inv1;Textos ;1,08;0,66;1,75;Inv4;2,66;Inv5;0,65
385;DXCZ27-13;27-01-2017;13:09:00;T1;13:09:46;13:11:22;0,766666667;27-01-2017 13:09;27-01-2017 13:11;1,600000007;Inv1;Textil;0,99;0,08;1,07;Inv4;0,31;Inv5;0,33
387;NN5719-13;27-01-2017;13:10:00;T1;13:11:07;13:12:32;1,116666667;27-01-2017 13:11;27-01-2017 13:12;1,416666673;Inv1;Textil;0,18;0,31;0,49;Inv4;1,55;Inv5;0,34
388;HSWR68-13;27-01-2017;13:08:00;T1;13:11:16;13:12:45;3,266666667;27-01-2017 13:11;27-01-2017 13:12;1,483333334;Inv1;Textil;0;0,37;0,38;Inv4;1,87;Inv5;0,73
389;RW1696-13;27-01-2017;13:11:00;T1;13:12:22;13:13:59;1,366666667;27-01-2017 13:12;27-01-2017 13:13;1,616666667;Inv1;Textos ;0,27;4,05;4,32;Inv4;20,27;Inv5;0,48
390;JDCT68-13;27-01-2017;13:10:00;T1;13:12:45;13:13:41;2,75;27-01-2017 13:12;27-01-2017 13:13;0,933333331;Inv1;Medicamentos;0,27;4,24;4,51;Inv4;25,42;Inv5;0,25
392;CRZV55-13;27-01-2017;13:12:00;T1;13:13:36;13:14:41;1,6;27-01-2017 13:13;27-01-2017 13:14;1,083333335;Inv1;Medicamentos;0,02;4,04;4,05;Inv4;12,11;Inv5;0,45
393;TD4291-13;27-01-2017;13:13:00;T1;13:14:21;13:16:11;1,35;27-01-2017 13:14;27-01-2017 13:16;1,833333332;Inv1;Textos ;0;0,07;0,07;Inv4;0,2;Inv5;0,65
396;CHLX88-13;27-01-2017;13:15:00;T1;13:16:26;13:17:51;1,433333333;27-01-2017 13:16;27-01-2017 13:17;1,416666663;Inv1;Textos ;0;2,73;2,73;Inv4;10,92;Inv5;0,89
398;PG2189-13;27-01-2017;13:16:00;T1;13:17:10;13:18:43;1,166666667;27-01-2017 13:17;27-01-2017 13:18;1,550000006;Inv1;Textos ;0,02;1,14;1,16;Inv4;5,71;Inv5;0,26
399;WJ7761-13;27-01-2017;13:12:00;T1;13:18:30;13:19:45;6,5;27-01-2017 13:18;27-01-2017 13:19;1,249999999;Inv1;Medicamentos;0,02;0,66;0,68;Inv4;1,97;Inv5;0,37
400;CFYW14-13;27-01-2017;13:12:00;T1;13:18:34;13:19:48;6,566666667;27-01-2017 13:18;27-01-2017 13:19;1,233333339;Inv1;Medicamentos;0,16;0,04;0,2;Inv4;0,16;Inv5;0,52
402;DLYX19-13;27-01-2017;13:18:00;T1;13:19:57;13:22:36;1,95;27-01-2017 13:19;27-01-2017 13:22;2,650000001;Inv1;Medicamentos;0,37;1,25;1,62;Inv4;6,23;Inv5;0,73
403;BGWJ41-13;27-01-2017;13:22:00;T1;13:23:00;13:24:35;1;27-01-2017 13:23;27-01-2017 13:24;1,583333337;Inv1;Textos ;0,46;1,67;2,13;Inv4;10;Inv5;0,01
404;HKCX33-13;27-01-2017;13:22:00;T1;13:23:24;13:25:26;1,4;27-01-2017 13:23;27-01-2017 13:25;2,033333337;Inv1;Textos ;0;0,05;0,05;Inv4;0,15;Inv5;0,93
405;NE4744-13;27-01-2017;13:24:00;T1;13:25:10;13:26:15;1,166666667;27-01-2017 13:25;27-01-2017 13:26;1,083333335;Inv1;Medicamentos;0,08;0,06;0,14;Inv4;0,34;Inv5;0,66
406;FWY738-13;27-01-2017;13:25:00;T1;13:26:03;13:29:38;1,05;27-01-2017 13:26;27-01-2017 13:29;3,583333333;Inv1;Textos ;1,09;0,19;1,28;Inv4;0,57;Inv5;0,55
408;WF3507-13;27-01-2017;13:25:00;T1;13:26:35;13:28:10;1,583333333;27-01-2017 13:26;27-01-2017 13:28;1,583333337;Inv1;Textos ;0,48;0,01;0,49;Inv4;0,06;Inv5;0,04
409;HLHC22-13;27-01-2017;13:26:00;T1;13:28:02;13:29:22;2,033333333;27-01-2017 13:28;27-01-2017 13:29;1,333333331;Inv1;Textos ;0,41;0,4;0,81;Inv4;1,6;Inv5;0,46
411;BHTY98-13;27-01-2017;13:27:00;T1;13:29:58;13:31:27;2,966666667;27-01-2017 13:29;27-01-2017 13:31;1,483333334;Inv1;Textos ;0,86;0,09;0,95;Inv4;0,36;Inv5;0,83
412;VF1575-13;27-01-2017;13:10:00;T1;13:30:02;13:31:12;20,03333333;27-01-2017 13:30;27-01-2017 13:31;1,166666667;Inv1;Textos ;0,1;1,63;1,74;Inv4;6,53;Inv5;0,04
413;SU1434-13;27-01-2017;13:29:00;T1;13:30:07;13:31:12;1,116666667;27-01-2017 13:30;27-01-2017 13:31;1,083333335;Inv1;Textos ;0,4;4,51;4,9;Inv4;13,52;Inv5;0,68
414;DPZZ84-13;27-01-2017;13:27:00;T1;13:31:47;13:33:39;4,783333333;27-01-2017 13:31;27-01-2017 13:33;1,866666673;Inv1;Textos ;0,61;2,7;3,31;Inv4;16,22;Inv5;0,61
415;WE6022-13;27-01-2017;13:31:00;T1;13:31:58;13:33:32;0,966666667;27-01-2017 13:31;27-01-2017 13:33;1,566666666;Inv1;Textil;0,75;3,38;4,12;Inv4;16,88;Inv5;0,59
416;DY7646-13;27-01-2017;13:32:00;T1;13:33:28;13:34:36;1,466666667;27-01-2017 13:33;27-01-2017 13:34;1,133333326;Inv1;Textos ;0,47;1,56;2,03;Inv4;4,68;Inv5;0,84
417;RB2616-13;27-01-2017;13:32:00;T1;13:33:47;13:35:02;1,783333333;27-01-2017 13:33;27-01-2017 13:35;1,249999999;Inv1;Textos ;1,32;4;5,31;Inv4;11,99;Inv5;0,63
418;EQC316-13;27-01-2017;13:31:00;T1;13:34:01;13:36:22;3,016666667;27-01-2017 13:34;27-01-2017 13:36;2,350000005;Inv1;Textos ;0,19;4,78;4,97;Inv4;28,67;Inv5;0,44
420;CXFR34-13;27-01-2017;13:36:00;T1;13:36:52;13:39:17;0,866666667;27-01-2017 13:36;27-01-2017 13:39;2,416666666;Inv1;Textos ;0,11;1,39;1,5;Inv4;6,93;Inv5;0,1
421;BHJK32-13;27-01-2017;13:37:00;T1;13:38:30;13:39:41;1,5;27-01-2017 13:38;27-01-2017 13:39;1,183333338;Inv1;Textil;0,15;0,08;0,24;Inv4;0,49;Inv5;0,56
422;HLFT42-13;27-01-2017;13:38:00;T1;13:39:12;13:40:51;1,2;27-01-2017 13:39;27-01-2017 13:40;1,649999998;Inv1;Textil;0,08;4,38;4,46;Inv4;26,26;Inv5;0,57
423;JFTH61-13;27-01-2017;13:38:00;T1;13:41:02;13:42:37;3,033333333;27-01-2017 13:41;27-01-2017 13:42;1,583333337;Inv1;Textil;0,16;0,04;0,2;Inv4;0,15;Inv5;0,79
424;CXFR69-13;27-01-2017;13:40:00;T1;13:41:27;13:42:54;1,45;27-01-2017 13:41;27-01-2017 13:42;1,449999993;Inv1;Textos ;0,63;0,61;1,24;Inv4;3,05;Inv5;0,91
426;RD2450-13;27-01-2017;13:43:00;T1;13:43:57;13:45:06;0,95;27-01-2017 13:43;27-01-2017 13:45;1,149999996;Inv1;Medicamentos;0,94;1,13;2,07;Inv4;3,38;Inv5;0,61
428;HJRB25-13;27-01-2017;13:44:00;T1;13:44:54;13:46:56;0,9;27-01-2017 13:44;27-01-2017 13:46;2,033333327;Inv1;Textil;0,11;0,13;0,25;Inv4;0,4;Inv5;0,71
429;BSPP55-13;27-01-2017;13:43:00;T1;13:45:21;13:46:42;2,35;27-01-2017 13:45;27-01-2017 13:46;1,349999991;Inv1;Medicamentos;0,25;0,11;0,36;Inv4;0,66;Inv5;0,11
430;TG6049-13;27-01-2017;13:43:00;T1;13:47:02;13:47:57;4,033333333;27-01-2017 13:47;27-01-2017 13:47;0,916666671;Inv1;Medicamentos;0,15;0,15;0,3;Inv4;0,74;Inv5;0,95
431;XV1584-13;27-01-2017;13:43:00;T1;13:47:11;13:48:59;4,183333333;27-01-2017 13:47;27-01-2017 13:48;1,799999991;Inv1;Textos ;0,18;2,29;2,47;Inv4;11,44;Inv5;0,23
432;NAD345-13;27-01-2017;13:46:00;T1;13:48:16;13:50:11;2,266666667;27-01-2017 13:48;27-01-2017 13:50;1,916666675;Inv1;Textos ;0,46;3,15;3,61;Inv4;9,46;Inv5;0,45
433;HKFT78-13;27-01-2017;13:46:00;T1;13:48:37;13:50:11;2,616666667;27-01-2017 13:48;27-01-2017 13:50;1,566666666;Inv1;Textos ;0,31;0,1;0,4;Inv4;0,48;Inv5;0,58
434;EVD917-13;27-01-2017;13:45:00;T1;13:49:12;13:50:14;4,2;27-01-2017 13:49;27-01-2017 13:50;1,033333334;Inv1;Textos ;0,29;1,47;1,76;Inv4;4,41;Inv5;0,41
436;HLZB83-13;27-01-2017;13:46:00;T1;13:50:25;13:51:41;4,416666667;27-01-2017 13:50;27-01-2017 13:51;1,266666669;Inv1;Textos ;0,33;0,24;0,56;Inv4;0,71;Inv5;0,57
437;HZHZ92-13;27-01-2017;13:51:00;T1;13:51:32;13:55:36;0,533333333;27-01-2017 13:51;27-01-2017 13:55;4,066666664;Inv1;Textil;0,79;0,19;0,98;Inv4;0,56;Inv5;0,79
438;HHJZ98-13;27-01-2017;13:52:00;T1;13:52:39;13:53:54;0,65;27-01-2017 13:52;27-01-2017 13:53;1,249999999;Inv1;Textil;1,23;1,08;2,31;Inv4;4,33;Inv5;0,39
439;SL1832-13;27-01-2017;13:52:00;T1;13:52:55;13:55:18;0,916666667;27-01-2017 13:52;27-01-2017 13:55;2,383333335;Inv1;Textil;0,19;0,04;0,23;Inv4;0,13;Inv5;0,93
440;CGJJ54-13;27-01-2017;13:54:00;T1;13:55:29;13:57:01;1,483333333;27-01-2017 13:55;27-01-2017 13:57;1,533333336;Inv1;Textil;0,38;0,25;0,63;Inv4;1,27;Inv5;0,82
441;XJ6823-13;27-01-2017;13:54:00;T1;13:55:49;13:55:53;1,816666667;27-01-2017 13:55;27-01-2017 13:55;0,066666672;Inv1;Textil;0,27;0,76;1,02;Inv4;2,28;Inv5;0,26
